"Bacteria","Degree","Strength","Betweenness","Eigen_vector"
"Clostridium_bartlettii_DSM_16795",20,6.310448662,155,0.220204030406247
"Parabacteroides_johnsonii_DSM_18315",20,5.820006086,52,0.224934359637669
"Bifidobacterium_breve_DSM_20213",20,6.309125621,49,0.00394558861966831
"Eubacterium_dolichum_DSM_3991",20,6.750456197,2,0.00397781437323164
"Streptococcus_sanguinis_SK36",20,6.716199658,333,0.00177885906529023
"Clostridium_sp_L2_50",18,5.381590968,28,0.204116877998835
"Citrobacter_koseri_ATCC_BAA_895",18,6.403691391,129,0.000147973543106386
"Cronobacter_sakazakii_ATCC_BAA_894",18,6.549161145,2,7.5672469551127e-05
"Pasteurella_multocida_multocida_Pm70",18,7.037069314,1,0.000128154837444633
"Bacteroides_plebeius_M12_DSM_17135",17,5.20105295,156,0.170967474780274
"Butyrivibrio_crossotus_DSM_2876",17,5.255565949,29,0.131489612011751
"Blautia_hydrogenotrophica_DSM_10507",17,5.925844711,32,0.0105902585959726
"Prevotella_copri_CB7_DSM_18205",16,5.059557303,23,0.15185627784798
"Campylobacter_concisus_13826",16,5.322846295,35,7.29422672377086e-05
"Clostridium_bolteae_ATCC_BAA_613",15,5.315796607,7,0.0555540952923134
"Haemophilus_parasuis_SH0165",15,6.461884027,3,9.53787776626392e-05
"Leuconostoc_mesenteroides_mesenteroides_ATCC_8293",14,4.692852973,538,0.00025466061307241
"Blautia_hansenii_VPI_C7_24_DSM_20583",14,5.048846319,46,0.00944905216961209
"Streptococcus_gordonii_Challis_CH1",14,5.256656093,51,0.00292502751023867
"Streptococcus_infantarius_infantarius_ATCC_BAA_102",14,4.957713143,20,0.000894568272399824
"Ruminococcus_gnavus_ATCC_29149",13,5.107357929,3,0.0410785660925955
"Actinobacillus_pleuropneumoniae_sv_7_AP76",13,5.878994034,0,5.82458268079522e-05
"Citrobacter_sp_30_2",13,4.73743858,31,9.02074986489292e-05
"Haemophilus_influenzae_NTHi_86_028NP",13,4.465203874,80,0.00186931771689842
"Escherichia_coli_O157_H7_EC4115",12,4.240051702,4,0.0713570846137581
"Desulfovibrio_piger_ATCC_29098",12,4.051800379,22,0.142971961395906
"Lactococcus_lactis_cremoris_MG1363",12,4.26799237,4,0.000346154348483022
"Bacteroides_coprocola_M16_DSM_17136",11,3.859931539,15,0.087677332767335
"Bifidobacterium_angulatum_DSM_20098",11,4.06984233,1,0.00300765950119885
"Enterobacter_sp_638",11,4.825088602,27,3.14790886238998e-05
"Clostridium_spiroforme_DSM_1552",10,3.734706702,102,0.0338167002599779
"Lactobacillus_fermentum_IFO_3956",10,3.961277646,431,2.57141896711291e-05
"Thermoanaerobacter_sp_X514",10,3.811379681,0,7.4364236045072e-05
"Bifidobacterium_dentium_ATCC_27678",8,3.477312211,142,0.00206282603023618
"Enterobacter_cancerogenus_ATCC_35316",8,3.361247647,159,9.60542677762218e-05
"Streptococcus_mutans_UA159",8,3.373078349,301,0.000946009671085205
"Clostridium_symbiosum_WAL_14163",7,3.407972034,0,0.00652251538123767
"Escherichia_fergusonii_UMN026_ATCC_35469",7,3.051055479,1,0.00104938355062841
"Methanobrevibacter_smithii_DSM_2375",7,3.027861317,1,0.0505695904774073
"Bifidobacterium_pseudocatenulatum_DSM_20438",6,2.803845394,20,0.0343009502437193
"Catenibacterium_mitsuokai_DSM_15897",6,2.877728881,141,0.0245439448090905
"Tropheryma_whipplei_Twist",6,2.820043155,142,1.91394774396277e-05
"Bacteroides_pectinophilus_ATCC_43243",5,2.628809647,0,0.0151240116739239
"Lactobacillus_gasseri_ATCC_33323",5,2.688710354,0,8.87327429808804e-05
"Lactobacillus_hilgardii_ATCC_8290",5,2.700112996,12,8.50324626831049e-06
"Lactobacillus_paracasei_ATCC_25302",5,2.659224472,419,4.3838864683546e-06
"Lactobacillus_salivarius_HO66_ATCC_11741",5,3.05705794,0,9.51925891960358e-05
"Bifidobacterium_bifidum_NCIMB_41171",4,2.468381024,0,0.0192059359056924
"Clostridium_ramosum_VPI_0427_DSM_1402",4,2.736367562,0,0.000498011369048368
