"Bacteria","Degree","Strength","Betweenness","Eigen_vector"
"Enterococcus_sp_7L76",25,8.583750584,100,0.00211413463035464
"Fusobacterium_nucleatum_nucleatum_ATCC_25586",25,8.60691175,10,0.00125500994647498
"Enterococcus_faecalis_TX1322",23,7.702778975,108,0.00141584586771033
"Streptococcus_gordonii_Challis_CH1",23,8.016500819,325,0.00380535703953874
"Bacteroides_uniformis_ATCC_8492",22,8.700316342,10,0.306852625034455
"Clostridium_asparagiforme_DSM_15981",22,8.686793077,110,0.0683988417469277
"Clostridium_nexile_DSM_1787",22,8.079151694,672,0.118877829886998
"Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378",21,7.295040309,1231,0.0382640345152778
"Haemophilus_parasuis_SH0165",21,8.056964612,34,0.000490427783588778
"Pasteurella_multocida_multocida_Pm70",21,7.890508461,183,0.000566796702994253
"Salmonella_enterica_sv_Heidelberg_SL476_CVM30485",21,7.575609022,67,0.000461548628905648
"Clostridium_symbiosum_WAL_14163",20,7.130592431,925,0.025845039333164
"Staphylococcus_saprophyticus_saprophyticus_ATCC_15305",20,7.29685073,90,0.000155888171408466
"Akkermansia_muciniphila_ATCC_BAA_835",19,6.220790234,8,0.211033565941407
"Bacteroides_finegoldii_DSM_17565",19,5.95046734,99,0.249844984986182
"Cronobacter_sakazakii_ATCC_BAA_894",19,7.549980868,4,0.000404064095883022
"Butyrivibrio_crossotus_DSM_2876",18,6.001436211,161,0.157834271473816
"Actinobacillus_pleuropneumoniae_sv_7_AP76",18,7.357633315,1,0.000331826169069276
"Haemophilus_influenzae_NTHi_86_028NP",17,5.571882083,301,0.0035142366921763
"Lactobacillus_helveticus_DPC_4571",17,6.132799066,265,0.000133345225039552
"Lactococcus_lactis_cremoris_MG1363",17,5.573473492,16,0.00148867072880974
"Streptococcus_sanguinis_SK36",17,6.661902589,6,0.00209107920034835
"Clostridium_bartlettii_DSM_16795",16,5.433988915,22,0.164302157968861
"Clostridium_spiroforme_DSM_1552",16,5.306170777,175,0.0450599478978263
"Ruminococcus_gnavus_ATCC_29149",14,5.482822195,73,0.0526270238234145
"Campylobacter_concisus_13826",14,5.242888257,4,0.00032835530126832
"Bacteroides_eggerthii_DSM_20697",13,4.531027243,9,0.147237931108605
"Lactobacillus_ultunensis_DSM_16047",13,5.394515253,19,5.97722821608251e-05
"Thermoanaerobacter_sp_X514",13,4.732782177,48,0.00023508717340099
"Parabacteroides_johnsonii_DSM_18315",12,4.302668506,6,0.113303069831157
"Lactobacillus_paracasei_ATCC_25302",12,4.461961977,62,8.49853202150125e-05
"Tropheryma_whipplei_Twist",11,4.214554579,344,0.000118167045534045
"Clostridium_bolteae_ATCC_BAA_613",10,4.202177331,3,0.0440559374365721
"Citrobacter_sp_30_2",10,4.510576219,141,0.000182422185759031
"Enterobacter_sp_638",10,4.738945813,0,0.000152690503808274
"Lactobacillus_johnsonii_NCC_533",10,4.868503125,23,2.58335186384208e-05
"Clostridium_sp_L2_50",9,3.577425955,2,0.0942894725532387
"Prevotella_copri_CB7_DSM_18205",9,3.704241098,280,0.0730966820166679
"Escherichia_coli_O157_H7_EC4115",8,3.388795812,32,0.0392570556537906
"Desulfovibrio_piger_ATCC_29098",8,3.346625825,7,0.0894500684966627
"Proteus_mirabilis_HI4320",8,3.716975058,10,8.20764104589829e-06
"Clostridium_ramosum_VPI_0427_DSM_1402",7,3.428275437,1,0.00125778189411335
